malaysia_weather_cleaned
datetime,year,month,month_num,day,hour,minutes,seconds,state,city,place,temperature,humidity,dew_point,pressure,wind_speed,gust,uv_index,precipitation_rate,precipitation_total
2018-04-23 17:00:00,2018,Apr,4,23,17,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,32.0,66.0,25.0,1004.64,19.0,,2.0,,
2018-04-23 19:00:00,2018,Apr,4,23,19,0,0,Kuala Lumpur,Sepang,Sepang,29.0,79.0,25.0,1003.97,11.0,,0.0,,
2018-04-24 03:00:00,2018,Apr,4,24,3,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,89.0,24.0,1006.64,13.0,,0.0,,
2018-04-24 06:30:00,2018,Apr,4,24,6,30,0,Kuala Lumpur,Sepang,Sepang,26.0,89.0,24.0,1005.97,4.0,,0.0,,
2018-04-24 21:00:00,2018,Apr,4,24,21,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,89.0,25.0,1008.64,0.0,,0.0,,
2018-04-25 15:00:00,2018,Apr,4,25,15,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,33.0,63.0,25.0,1006.64,19.0,,6.0,,
2018-04-26 06:30:00,2018,Apr,4,26,6,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,94.0,25.0,1007.64,4.0,,0.0,,
2018-04-27 01:30:00,2018,Apr,4,27,1,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,89.0,25.0,1008.64,4.0,,0.0,,
2018-04-27 07:00:00,2018,Apr,4,27,7,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,89.0,24.0,1008.64,7.0,,0.0,,
2018-04-28 17:00:00,2018,Apr,4,28,17,0,0,Kuala Lumpur,Sepang,Sepang,33.0,55.0,23.0,1003.97,15.0,,2.0,,
2018-04-28 17:30:00,2018,Apr,4,28,17,30,0,Kuala Lumpur,Sepang,Sepang,33.0,59.0,24.0,1003.97,13.0,,1.0,,
2018-04-29 05:30:00,2018,Apr,4,29,5,30,0,Kuala Lumpur,Sepang,Sepang,27.0,84.0,24.0,1005.97,13.0,,0.0,,
2018-04-29 13:30:00,2018,Apr,4,29,13,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,32.0,66.0,25.0,1007.64,11.0,,8.0,,
2018-04-29 22:00:00,2018,Apr,4,29,22,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,27.0,84.0,24.0,1007.64,11.0,,0.0,,
2018-04-30 08:00:00,2018,Apr,4,30,8,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,24.0,100.0,24.0,1009.64,9.0,,0.0,,
2018-04-30 20:00:00,2018,Apr,4,30,20,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,79.0,24.0,1007.64,2.0,,0.0,,
2018-05-02 06:00:00,2018,May,5,2,6,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,94.0,25.0,1009.64,0.0,,0.0,,
2018-05-02 17:00:00,2018,May,5,2,17,0,0,Kuala Lumpur,Sepang,Sepang,32.0,66.0,25.0,1004.97,9.0,,2.0,,
2018-05-02 21:00:00,2018,May,5,2,21,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,26.0,89.0,24.0,1009.64,9.0,,0.0,,
2018-05-03 13:00:00,2018,May,5,3,13,0,0,Kuala Lumpur,Sepang,Sepang,31.0,70.0,25.0,1008.96,9.0,,8.0,,
2018-05-03 18:00:00,2018,May,5,3,18,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,32.0,66.0,25.0,1006.64,11.0,,1.0,,
2018-05-04 13:00:00,2018,May,5,4,13,0,0,Kuala Lumpur,Sepang,Sepang,32.0,66.0,25.0,1008.96,7.0,,8.0,,
2018-05-04 22:00:00,2018,May,5,4,22,0,0,Kuala Lumpur,Sepang,Sepang,27.0,84.0,24.0,1008.96,4.0,,0.0,,
2018-05-05 02:30:00,2018,May,5,5,2,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,89.0,26.0,1009.64,0.0,,0.0,,
2018-05-05 04:00:00,2018,May,5,5,4,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,27.0,89.0,25.0,1008.64,7.0,,0.0,,
2018-05-05 05:30:00,2018,May,5,5,5,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,25.0,94.0,24.0,1009.64,9.0,,0.0,,
2018-05-05 06:00:00,2018,May,5,5,6,0,0,Kuala Lumpur,Sepang,Sepang,26.0,89.0,24.0,1007.96,4.0,,0.0,,
2018-05-06 06:30:00,2018,May,5,6,6,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,89.0,26.0,1009.64,7.0,,0.0,,
2018-05-06 10:00:00,2018,May,5,6,10,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,79.0,26.0,1012.64,4.0,,3.0,,
2018-05-06 11:00:00,2018,May,5,6,11,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,30.0,74.0,25.0,1012.64,9.0,,5.0,,
2018-05-06 11:30:00,2018,May,5,6,11,30,0,Kuala Lumpur,Sepang,Sepang,33.0,55.0,23.0,1009.96,7.0,,6.0,,
2018-05-07 14:30:00,2018,May,5,7,14,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,33.0,59.0,24.0,1009.64,15.0,,7.0,,
2018-05-07 16:30:00,2018,May,5,7,16,30,0,Kuala Lumpur,Sepang,Sepang,33.0,59.0,24.0,1005.97,9.0,,2.0,,
2018-05-07 20:30:00,2018,May,5,7,20,30,0,Kuala Lumpur,Sepang,Sepang,29.0,79.0,25.0,1006.97,4.0,,0.0,,
2018-05-08 07:00:00,2018,May,5,8,7,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,83.0,23.0,1007.64,6.0,,0.0,,
2018-05-08 15:30:00,2018,May,5,8,15,30,0,Kuala Lumpur,Sepang,Sepang,33.0,63.0,25.0,1004.97,13.0,,4.0,,
2018-05-09 03:30:00,2018,May,5,9,3,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,89.0,26.0,1007.64,4.0,,0.0,,
2018-05-09 05:00:00,2018,May,5,9,5,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,26.0,89.0,24.0,1007.64,6.0,,0.0,,
2018-05-09 06:00:00,2018,May,5,9,6,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,26.0,89.0,24.0,1007.64,4.0,,0.0,,
2018-05-09 10:00:00,2018,May,5,9,10,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,31.0,75.0,26.0,1010.64,11.0,,3.0,,
2018-05-09 11:00:00,2018,May,5,9,11,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,31.0,75.0,26.0,1010.64,6.0,,5.0,,
2018-05-10 04:00:00,2018,May,5,10,4,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,89.0,25.0,1008.64,2.0,,0.0,,
2018-05-10 10:30:00,2018,May,5,10,10,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,32.0,70.0,26.0,1010.64,4.0,,4.0,,
2018-05-11 05:00:00,2018,May,5,11,5,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,89.0,24.0,1008.64,6.0,,0.0,,
2018-05-11 13:00:00,2018,May,5,11,13,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,32.0,66.0,25.0,1009.64,9.0,,8.0,,
2018-05-11 16:00:00,2018,May,5,11,16,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,32.0,70.0,26.0,1006.64,15.0,,4.0,,
2018-05-12 07:30:00,2018,May,5,12,7,30,0,Kuala Lumpur,Sepang,Sepang,27.0,84.0,24.0,1006.97,2.0,,0.0,,
2018-05-12 14:30:00,2018,May,5,12,14,30,0,Kuala Lumpur,Sepang,Sepang,33.0,63.0,25.0,1004.97,11.0,,6.0,,
2018-05-12 23:00:00,2018,May,5,12,23,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,29.0,79.0,25.0,1009.64,4.0,,0.0,,
2018-05-13 00:00:00,2018,May,5,13,0,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,28.0,79.0,24.0,1009.64,11.0,,0.0,,
2018-05-13 04:00:00,2018,May,5,13,4,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,26.0,89.0,24.0,1007.64,2.0,,0.0,,
2018-05-13 12:30:00,2018,May,5,13,12,30,0,Kuala Lumpur,Sepang,Sepang,26.0,94.0,25.0,1007.96,0.0,,7.0,,
2018-05-13 19:30:00,2018,May,5,13,19,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,29.0,79.0,25.0,1006.64,11.0,,0.0,,
2018-05-15 01:00:00,2018,May,5,15,1,0,0,Kuala Lumpur,Sepang,Sepang,26.0,89.0,24.0,1006.97,4.0,,0.0,,
2018-05-15 11:00:00,2018,May,5,15,11,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,84.0,25.0,1008.64,13.0,,5.0,,
2018-05-15 17:00:00,2018,May,5,15,17,0,0,Kuala Lumpur,Sepang,Sepang,30.0,79.0,26.0,1002.97,4.0,,2.0,,
2018-05-15 23:00:00,2018,May,5,15,23,0,0,Kuala Lumpur,Sepang,Sepang,27.0,94.0,26.0,1005.97,6.0,,0.0,,
2018-05-16 00:30:00,2018,May,5,16,0,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,94.0,26.0,1008.64,13.0,,0.0,,
2018-05-16 01:00:00,2018,May,5,16,1,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,89.0,24.0,1008.64,11.0,,0.0,,
2018-05-16 03:30:00,2018,May,5,16,3,30,0,Kuala Lumpur,Sepang,Sepang,27.0,89.0,25.0,1004.97,6.0,,0.0,,
2018-05-16 06:00:00,2018,May,5,16,6,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,94.0,25.0,1005.64,7.0,,0.0,,
2018-05-16 16:00:00,2018,May,5,16,16,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,79.0,26.0,1004.64,9.0,,4.0,,
2018-05-17 01:00:00,2018,May,5,17,1,0,0,Kuala Lumpur,Sepang,Sepang,26.0,94.0,25.0,1005.97,0.0,,0.0,,
2018-05-17 15:00:00,2018,May,5,17,15,0,0,Kuala Lumpur,Sepang,Sepang,32.0,66.0,25.0,1003.97,11.0,,5.0,,
2018-05-17 17:00:00,2018,May,5,17,17,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,79.0,26.0,1004.64,11.0,,2.0,,
2018-05-17 22:30:00,2018,May,5,17,22,30,0,Kuala Lumpur,Sepang,Sepang,28.0,79.0,24.0,1004.97,7.0,,0.0,,
2018-05-18 02:00:00,2018,May,5,18,2,0,0,Kuala Lumpur,Sepang,Sepang,27.0,89.0,25.0,1004.97,6.0,,0.0,,
2018-05-18 02:30:00,2018,May,5,18,2,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,94.0,26.0,1007.64,7.0,,0.0,,
2018-05-18 03:00:00,2018,May,5,18,3,0,0,Kuala Lumpur,Sepang,Sepang,27.0,89.0,25.0,1004.97,6.0,,0.0,,
2018-05-18 14:30:00,2018,May,5,18,14,30,0,Kuala Lumpur,Sepang,Sepang,28.0,84.0,25.0,1002.97,9.0,,6.0,,
2018-05-18 16:00:00,2018,May,5,18,16,0,0,Kuala Lumpur,Sepang,Sepang,31.0,75.0,26.0,1001.98,9.0,,3.0,,
2018-05-19 02:00:00,2018,May,5,19,2,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,25.0,94.0,24.0,1007.64,6.0,,0.0,,
2018-05-19 05:00:00,2018,May,5,19,5,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,25.0,94.0,24.0,1005.64,9.0,,0.0,,
2018-05-20 08:30:00,2018,May,5,20,8,30,0,Kuala Lumpur,Sepang,Sepang,27.0,84.0,24.0,1005.97,4.0,,1.0,,
2018-05-20 21:00:00,2018,May,5,20,21,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,29.0,84.0,26.0,1005.64,6.0,,0.0,,
2018-05-21 03:00:00,2018,May,5,21,3,0,0,Kuala Lumpur,Sepang,Sepang,27.0,89.0,25.0,1004.97,4.0,,0.0,,
2018-05-21 12:00:00,2018,May,5,21,12,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,29.0,79.0,25.0,1008.64,4.0,,6.0,,
2018-05-21 15:00:00,2018,May,5,21,15,0,0,Kuala Lumpur,Sepang,Sepang,31.0,75.0,26.0,1003.97,13.0,,5.0,,
2018-05-21 21:00:00,2018,May,5,21,21,0,0,Kuala Lumpur,Sepang,Sepang,28.0,79.0,24.0,1004.97,7.0,,0.0,,
2018-05-22 01:30:00,2018,May,5,22,1,30,0,Kuala Lumpur,Sepang,Sepang,27.0,94.0,26.0,1005.97,4.0,,0.0,,
2018-05-22 09:00:00,2018,May,5,22,9,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,29.0,79.0,25.0,1008.64,4.0,,1.0,,
2018-05-22 16:30:00,2018,May,5,22,16,30,0,Kuala Lumpur,Sepang,Sepang,30.0,74.0,25.0,1002.97,11.0,,2.0,,
2018-05-22 19:00:00,2018,May,5,22,19,0,0,Kuala Lumpur,Sepang,Sepang,27.0,84.0,24.0,1003.97,11.0,,0.0,,
2018-05-24 06:00:00,2018,May,5,24,6,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,84.0,24.0,1006.64,13.0,,0.0,,
2018-05-24 07:30:00,2018,May,5,24,7,30,0,Kuala Lumpur,Sepang,Sepang,25.0,94.0,24.0,1004.97,7.0,,0.0,,
2018-05-24 11:30:00,2018,May,5,24,11,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,74.0,25.0,1008.64,11.0,,5.0,,
2018-05-25 00:00:00,2018,May,5,25,0,0,0,Kuala Lumpur,Sepang,Sepang,27.0,84.0,24.0,1006.97,4.0,,0.0,,
2018-05-25 05:00:00,2018,May,5,25,5,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,26.0,89.0,24.0,1006.64,6.0,,0.0,,
2018-05-25 08:00:00,2018,May,5,25,8,0,0,Kuala Lumpur,Sepang,Sepang,26.0,94.0,25.0,1005.97,0.0,,0.0,,
2018-05-26 05:30:00,2018,May,5,26,5,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,89.0,25.0,1006.64,2.0,,0.0,,
2018-05-27 11:00:00,2018,May,5,27,11,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,30.0,74.0,25.0,1009.64,6.0,,4.0,,
2018-05-28 01:30:00,2018,May,5,28,1,30,0,Kuala Lumpur,Sepang,Sepang,26.0,89.0,24.0,1007.96,6.0,,0.0,,
2018-05-28 02:30:00,2018,May,5,28,2,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,89.0,25.0,1008.64,4.0,,0.0,,
2018-05-28 08:00:00,2018,May,5,28,8,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,26.0,89.0,24.0,1008.64,11.0,,0.0,,
2018-05-28 19:30:00,2018,May,5,28,19,30,0,Kuala Lumpur,Sepang,Sepang,28.0,89.0,26.0,1003.97,7.0,,0.0,,
2018-05-28 21:00:00,2018,May,5,28,21,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,79.0,26.0,1007.64,13.0,,0.0,,
2018-05-30 13:30:00,2018,May,5,30,13,30,0,Kuala Lumpur,Sepang,Sepang,31.0,70.0,25.0,1006.97,13.0,,7.0,,
2018-05-31 03:30:00,2018,May,5,31,3,30,0,Kuala Lumpur,Sepang,Sepang,25.0,94.0,24.0,1006.97,0.0,,0.0,,
2018-05-31 06:30:00,2018,May,5,31,6,30,0,Kuala Lumpur,Sepang,Sepang,25.0,100.0,25.0,1006.97,2.0,,0.0,,
2018-05-31 17:00:00,2018,May,5,31,17,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,29.0,84.0,26.0,1006.64,7.0,,2.0,,
2018-06-01 07:00:00,2018,Jun,6,1,7,0,0,Kuala Lumpur,Sepang,Sepang,25.0,89.0,23.0,1007.96,6.0,,0.0,,
2018-06-01 15:30:00,2018,Jun,6,1,15,30,0,Kuala Lumpur,Sepang,Sepang,31.0,75.0,26.0,1004.97,4.0,,4.0,,
2018-06-02 01:00:00,2018,Jun,6,2,1,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,26.0,83.0,23.0,1010.64,0.0,,0.0,,
2018-06-02 16:00:00,2018,Jun,6,2,16,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,33.0,63.0,25.0,1006.64,11.0,,4.0,,
2018-06-02 17:00:00,2018,Jun,6,2,17,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,31.0,70.0,25.0,1006.64,11.0,,2.0,,
2018-06-04 19:00:00,2018,Jun,6,4,19,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,31.0,70.0,25.0,1005.64,0.0,,0.0,,
2018-06-05 00:30:00,2018,Jun,6,5,0,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,84.0,25.0,1007.64,4.0,,0.0,,
2018-06-05 08:30:00,2018,Jun,6,5,8,30,0,Kuala Lumpur,Sepang,Sepang,29.0,74.0,24.0,1007.96,4.0,,1.0,,
2018-06-06 06:30:00,2018,Jun,6,6,6,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,94.0,26.0,1008.64,0.0,,0.0,,
2018-06-07 08:00:00,2018,Jun,6,7,8,0,0,Kuala Lumpur,Sepang,Sepang,25.0,89.0,23.0,1008.96,4.0,,0.0,,
2018-06-08 21:30:00,2018,Jun,6,8,21,30,0,Kuala Lumpur,Sepang,Sepang,28.0,89.0,26.0,1007.96,0.0,,0.0,,
2018-06-09 05:00:00,2018,Jun,6,9,5,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,89.0,25.0,1007.64,2.0,,0.0,,
2018-06-09 07:00:00,2018,Jun,6,9,7,0,0,Kuala Lumpur,Sepang,Sepang,26.0,83.0,23.0,1006.97,4.0,,0.0,,
2018-06-10 06:30:00,2018,Jun,6,10,6,30,0,Kuala Lumpur,Sepang,Sepang,26.0,83.0,23.0,1006.97,2.0,,0.0,,
2018-06-10 19:00:00,2018,Jun,6,10,19,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,31.0,75.0,26.0,1007.64,13.0,,0.0,,
2018-06-10 19:30:00,2018,Jun,6,10,19,30,0,Kuala Lumpur,Sepang,Sepang,30.0,70.0,24.0,1005.97,9.0,,0.0,,
2018-06-11 00:30:00,2018,Jun,6,11,0,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,79.0,26.0,1009.64,7.0,,0.0,,
2018-06-11 12:30:00,2018,Jun,6,11,12,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,33.0,63.0,25.0,1009.64,20.0,,7.0,,
2018-06-11 15:30:00,2018,Jun,6,11,15,30,0,Kuala Lumpur,Sepang,Sepang,33.0,63.0,25.0,1005.97,17.0,,4.0,,
2018-06-11 19:30:00,2018,Jun,6,11,19,30,0,Kuala Lumpur,Sepang,Sepang,30.0,74.0,25.0,1006.97,7.0,,0.0,,
2018-06-11 20:00:00,2018,Jun,6,11,20,0,0,Kuala Lumpur,Sepang,Sepang,30.0,74.0,25.0,1007.96,7.0,,0.0,,
2018-06-12 12:30:00,2018,Jun,6,12,12,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,33.0,66.0,26.0,1009.64,19.0,,7.0,,
2018-06-13 11:00:00,2018,Jun,6,13,11,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,28.0,74.0,23.0,1010.64,11.0,,4.0,,
2018-06-13 19:30:00,2018,Jun,6,13,19,30,0,Kuala Lumpur,Sepang,Sepang,29.0,74.0,24.0,1005.97,6.0,,0.0,,
2018-06-13 20:30:00,2018,Jun,6,13,20,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,84.0,25.0,1007.64,2.0,,0.0,,
2018-06-15 09:00:00,2018,Jun,6,15,9,0,0,Kuala Lumpur,Sepang,Sepang,25.0,89.0,23.0,1008.96,13.0,,1.0,,
2018-06-15 09:00:00,2018,Jun,6,15,9,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,28.0,79.0,24.0,1009.64,7.0,,1.0,,
2018-06-15 18:00:00,2018,Jun,6,15,18,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,32.0,62.0,24.0,1006.64,13.0,,1.0,,
2018-06-15 20:00:00,2018,Jun,6,15,20,0,0,Kuala Lumpur,Sepang,Sepang,28.0,79.0,24.0,1006.97,7.0,,0.0,,
2018-06-16 04:00:00,2018,Jun,6,16,4,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,29.0,79.0,25.0,1006.64,9.0,,0.0,,
2018-06-16 21:00:00,2018,Jun,6,16,21,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,79.0,26.0,1007.64,6.0,,0.0,,
2018-06-17 04:00:00,2018,Jun,6,17,4,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,24.0,89.0,22.0,1008.64,6.0,,0.0,,
2018-06-17 07:00:00,2018,Jun,6,17,7,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,23.0,94.0,22.0,1007.64,6.0,,0.0,,
2018-06-18 08:00:00,2018,Jun,6,18,8,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,25.0,94.0,24.0,1008.64,4.0,,0.0,,
2018-06-18 10:30:00,2018,Jun,6,18,10,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,79.0,24.0,1009.64,9.0,,3.0,,
2018-06-18 11:00:00,2018,Jun,6,18,11,0,0,Kuala Lumpur,Sepang,Sepang,27.0,79.0,23.0,1007.96,2.0,,4.0,,
2018-06-20 17:30:00,2018,Jun,6,20,17,30,0,Kuala Lumpur,Sepang,Sepang,30.0,74.0,25.0,1005.97,6.0,,1.0,,
2018-06-20 21:00:00,2018,Jun,6,20,21,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,29.0,79.0,25.0,1009.64,6.0,,0.0,,
2018-06-21 15:30:00,2018,Jun,6,21,15,30,0,Kuala Lumpur,Sepang,Sepang,32.0,62.0,24.0,1005.97,11.0,,4.0,,
2018-06-21 18:30:00,2018,Jun,6,21,18,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,74.0,25.0,1007.64,11.0,,0.0,,
2018-06-22 18:00:00,2018,Jun,6,22,18,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,31.0,62.0,23.0,1006.64,11.0,,1.0,,
2018-06-23 18:00:00,2018,Jun,6,23,18,0,0,Kuala Lumpur,Sepang,Sepang,25.0,94.0,24.0,1006.97,7.0,,0.0,,
2018-06-24 07:00:00,2018,Jun,6,24,7,0,0,Kuala Lumpur,Sepang,Sepang,23.0,94.0,22.0,1007.96,7.0,,0.0,,
2018-06-25 10:00:00,2018,Jun,6,25,10,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,28.0,74.0,23.0,1009.64,4.0,,2.0,,
2018-06-26 05:00:00,2018,Jun,6,26,5,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,25.0,89.0,23.0,1008.64,6.0,,0.0,,
2018-06-26 06:00:00,2018,Jun,6,26,6,0,0,Kuala Lumpur,Sepang,Sepang,24.0,94.0,23.0,1006.97,4.0,,0.0,,
2018-06-26 11:00:00,2018,Jun,6,26,11,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,28.0,70.0,22.0,1009.64,9.0,,4.0,,
2018-06-27 03:00:00,2018,Jun,6,27,3,0,0,Kuala Lumpur,Sepang,Sepang,26.0,89.0,24.0,1007.96,9.0,,0.0,,
2018-06-27 13:30:00,2018,Jun,6,27,13,30,0,Kuala Lumpur,Sepang,Sepang,30.0,70.0,24.0,1007.96,9.0,,7.0,,
2018-06-29 01:30:00,2018,Jun,6,29,1,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,84.0,24.0,1009.64,0.0,,0.0,,
2018-06-29 23:30:00,2018,Jun,6,29,23,30,0,Kuala Lumpur,Sepang,Sepang,25.0,89.0,23.0,1006.97,7.0,,0.0,,
2018-06-30 18:30:00,2018,Jun,6,30,18,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,30.0,74.0,25.0,1006.64,13.0,,0.0,,
2018-07-01 05:00:00,2018,Jul,7,1,5,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,84.0,24.0,1007.64,4.0,,0.0,,
2018-07-01 19:30:00,2018,Jul,7,1,19,30,0,Kuala Lumpur,Sepang,Sepang,28.0,84.0,25.0,1006.97,6.0,,0.0,,
2018-07-02 04:30:00,2018,Jul,7,2,4,30,0,Kuala Lumpur,Sepang,Sepang,25.0,94.0,24.0,1007.96,6.0,,0.0,,
2018-07-03 08:30:00,2018,Jul,7,3,8,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,27.0,89.0,25.0,1009.64,4.0,,0.0,,
2018-07-04 02:00:00,2018,Jul,7,4,2,0,0,Kuala Lumpur,Sepang,Sepang,26.0,89.0,24.0,1007.96,2.0,,0.0,,
2018-07-05 02:30:00,2018,Jul,7,5,2,30,0,Kuala Lumpur,Sepang,Sepang,25.0,89.0,23.0,1007.96,4.0,,0.0,,
2018-07-05 05:00:00,2018,Jul,7,5,5,0,0,Kuala Lumpur,Sepang,Sepang,25.0,89.0,23.0,1006.97,4.0,,0.0,,
2018-07-05 11:00:00,2018,Jul,7,5,11,0,0,Kuala Lumpur,Sepang,Sepang,30.0,70.0,24.0,1007.96,13.0,,4.0,,
2018-07-05 12:00:00,2018,Jul,7,5,12,0,0,Kuala Lumpur,Sepang,Sepang,31.0,66.0,24.0,1007.96,13.0,,6.0,,
2018-07-05 17:30:00,2018,Jul,7,5,17,30,0,Kuala Lumpur,Sepang,Sepang,32.0,62.0,24.0,1004.97,11.0,,1.0,,
2018-07-06 05:00:00,2018,Jul,7,6,5,0,0,Kuala Lumpur,Sepang,Sepang,26.0,83.0,23.0,1006.97,7.0,,0.0,,
2018-07-06 10:30:00,2018,Jul,7,6,10,30,0,Kuala Lumpur,Sepang,Sepang,25.0,89.0,23.0,1008.96,4.0,,3.0,,
2018-07-06 13:00:00,2018,Jul,7,6,13,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,29.0,74.0,24.0,1008.64,11.0,,7.0,,
2018-07-08 07:30:00,2018,Jul,7,8,7,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,94.0,25.0,1006.64,0.0,,0.0,,
2018-07-08 16:00:00,2018,Jul,7,8,16,0,0,Kuala Lumpur,Sepang,Sepang,30.0,66.0,23.0,1003.97,7.0,,3.0,,
2018-07-08 20:00:00,2018,Jul,7,8,20,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,28.0,79.0,24.0,1005.64,7.0,,0.0,,
2018-07-09 06:00:00,2018,Jul,7,9,6,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,24.0,94.0,23.0,1007.64,7.0,,0.0,,
2018-07-09 22:00:00,2018,Jul,7,9,22,0,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,79.0,24.0,1008.64,0.0,,0.0,,
2018-07-09 23:30:00,2018,Jul,7,9,23,30,0,Kuala Lumpur,Sepang,Sepang,26.0,89.0,24.0,1007.96,6.0,,0.0,,
2018-07-10 01:30:00,2018,Jul,7,10,1,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,25.0,94.0,24.0,1008.64,24.0,,0.0,,
2018-07-10 05:00:00,2018,Jul,7,10,5,0,0,Kuala Lumpur,Sepang,Sepang,25.0,94.0,24.0,1005.97,7.0,,0.0,,
2018-07-10 09:30:00,2018,Jul,7,10,9,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,26.0,89.0,24.0,1009.64,6.0,,2.0,,
